id;nom;durée;style;niveau;audience;cible;mode
cross_training_full_body_groupe_expert_60;Cross Training Full body Groupe 60 min;60 min;cross_training;Expert;Groupe;Full body;terrain hardcore
cross_training_full_body_maison_expert_25;Cross Training Full body Maison 25 min;25 min;cross_training;Expert;Maison;Full body;terrain hardcore
cross_training_full_body_maison_expert_30;Cross Training Full body Maison 30 min;30 min;cross_training;Expert;Maison;Full body;terrain hardcore
cross_training_full_body_maison_expert_45;Cross Training Full body Maison 45 min;45 min;cross_training;Expert;Maison;Full body;terrain hardcore
cross_training_full_body_maison_expert_60;Cross Training Full body Maison 60 min;60 min;cross_training;Expert;Maison;Full body;terrain hardcore
cross_training_full_body_salle_expert_25;Cross Training Full body Salle 25 min;25 min;cross_training;Expert;Salle;Full body;terrain hardcore
cross_training_full_body_salle_expert_30;Cross Training Full body Salle 30 min;30 min;cross_training;Expert;Salle;Full body;terrain hardcore
cross_training_full_body_salle_expert_45;Cross Training Full body Salle 45 min;45 min;cross_training;Expert;Salle;Full body;terrain hardcore
cross_training_full_body_salle_expert_60;Cross Training Full body Salle 60 min;60 min;cross_training;Expert;Salle;Full body;terrain hardcore
cross_training_full_body_exterieur_expert_25;Cross Training Full body Extérieur 25 min;25 min;cross_training;Expert;Extérieur;Full body;terrain hardcore
cross_training_full_body_exterieur_expert_30;Cross Training Full body Extérieur 30 min;30 min;cross_training;Expert;Extérieur;Full body;terrain hardcore
cross_training_full_body_exterieur_expert_45;Cross Training Full body Extérieur 45 min;45 min;cross_training;Expert;Extérieur;Full body;terrain hardcore
cross_training_full_body_exterieur_expert_60;Cross Training Full body Extérieur 60 min;60 min;cross_training;Expert;Extérieur;Full body;terrain hardcore
cross_training_full_body_coach_expert_25;Cross Training Full body Coach 25 min;25 min;cross_training;Expert;Coach;Full body;terrain hardcore
cross_training_full_body_coach_expert_30;Cross Training Full body Coach 30 min;30 min;cross_training;Expert;Coach;Full body;terrain hardcore
cross_training_full_body_coach_expert_45;Cross Training Full body Coach 45 min;45 min;cross_training;Expert;Coach;Full body;terrain hardcore
cross_training_full_body_coach_expert_60;Cross Training Full body Coach 60 min;60 min;cross_training;Expert;Coach;Full body;terrain hardcore
cross_training_haut_du_corps_solo_debutant_25;Cross Training Haut du corps Solo 25 min;25 min;cross_training;Débutant;Solo;Haut du corps;terrain hardcore
cross_training_haut_du_corps_solo_debutant_30;Cross Training Haut du corps Solo 30 min;30 min;cross_training;Débutant;Solo;Haut du corps;terrain hardcore
cross_training_haut_du_corps_solo_debutant_45;Cross Training Haut du corps Solo 45 min;45 min;cross_training;Débutant;Solo;Haut du corps;terrain hardcore
cross_training_haut_du_corps_solo_debutant_60;Cross Training Haut du corps Solo 60 min;60 min;cross_training;Débutant;Solo;Haut du corps;terrain hardcore
cross_training_haut_du_corps_groupe_debutant_25;Cross Training Haut du corps Groupe 25 min;25 min;cross_training;Débutant;Groupe;Haut du corps;terrain hardcore
cross_training_haut_du_corps_groupe_debutant_30;Cross Training Haut du corps Groupe 30 min;30 min;cross_training;Débutant;Groupe;Haut du corps;terrain hardcore
cross_training_haut_du_corps_groupe_debutant_45;Cross Training Haut du corps Groupe 45 min;45 min;cross_training;Débutant;Groupe;Haut du corps;terrain hardcore
cross_training_haut_du_corps_groupe_debutant_60;Cross Training Haut du corps Groupe 60 min;60 min;cross_training;Débutant;Groupe;Haut du corps;terrain hardcore
cross_training_haut_du_corps_maison_debutant_25;Cross Training Haut du corps Maison 25 min;25 min;cross_training;Débutant;Maison;Haut du corps;terrain hardcore
cross_training_haut_du_corps_maison_debutant_30;Cross Training Haut du corps Maison 30 min;30 min;cross_training;Débutant;Maison;Haut du corps;terrain hardcore
cross_training_haut_du_corps_maison_debutant_45;Cross Training Haut du corps Maison 45 min;45 min;cross_training;Débutant;Maison;Haut du corps;terrain hardcore
cross_training_haut_du_corps_maison_debutant_60;Cross Training Haut du corps Maison 60 min;60 min;cross_training;Débutant;Maison;Haut du corps;terrain hardcore
cross_training_haut_du_corps_salle_debutant_25;Cross Training Haut du corps Salle 25 min;25 min;cross_training;Débutant;Salle;Haut du corps;terrain hardcore
cross_training_haut_du_corps_salle_debutant_30;Cross Training Haut du corps Salle 30 min;30 min;cross_training;Débutant;Salle;Haut du corps;terrain hardcore
cross_training_haut_du_corps_salle_debutant_45;Cross Training Haut du corps Salle 45 min;45 min;cross_training;Débutant;Salle;Haut du corps;terrain hardcore
cross_training_haut_du_corps_salle_debutant_60;Cross Training Haut du corps Salle 60 min;60 min;cross_training;Débutant;Salle;Haut du corps;terrain hardcore
cross_training_haut_du_corps_exterieur_debutant_25;Cross Training Haut du corps Extérieur 25 min;25 min;cross_training;Débutant;Extérieur;Haut du corps;terrain hardcore
cross_training_haut_du_corps_exterieur_debutant_30;Cross Training Haut du corps Extérieur 30 min;30 min;cross_training;Débutant;Extérieur;Haut du corps;terrain hardcore
cross_training_haut_du_corps_exterieur_debutant_45;Cross Training Haut du corps Extérieur 45 min;45 min;cross_training;Débutant;Extérieur;Haut du corps;terrain hardcore
cross_training_haut_du_corps_exterieur_debutant_60;Cross Training Haut du corps Extérieur 60 min;60 min;cross_training;Débutant;Extérieur;Haut du corps;terrain hardcore
cross_training_haut_du_corps_coach_debutant_25;Cross Training Haut du corps Coach 25 min;25 min;cross_training;Débutant;Coach;Haut du corps;terrain hardcore
cross_training_haut_du_corps_coach_debutant_30;Cross Training Haut du corps Coach 30 min;30 min;cross_training;Débutant;Coach;Haut du corps;terrain hardcore
cross_training_haut_du_corps_coach_debutant_45;Cross Training Haut du corps Coach 45 min;45 min;cross_training;Débutant;Coach;Haut du corps;terrain hardcore
cross_training_haut_du_corps_coach_debutant_60;Cross Training Haut du corps Coach 60 min;60 min;cross_training;Débutant;Coach;Haut du corps;terrain hardcore
boxe_full_body_solo_debutant_20;Boxe Cardio Full body Solo 20 min;20 min;boxe;Débutant;Solo;Full body;terrain hardcore
boxe_full_body_solo_debutant_30;Boxe Cardio Full body Solo 30 min;30 min;boxe;Débutant;Solo;Full body;terrain hardcore
boxe_full_body_solo_debutant_35;Boxe Cardio Full body Solo 35 min;35 min;boxe;Débutant;Solo;Full body;terrain hardcore
boxe_full_body_solo_debutant_45;Boxe Cardio Full body Solo 45 min;45 min;boxe;Débutant;Solo;Full body;terrain hardcore
boxe_full_body_solo_debutant_60;Boxe Cardio Full body Solo 60 min;60 min;boxe;Débutant;Solo;Full body;terrain hardcore
boxe_full_body_groupe_debutant_20;Boxe Cardio Full body Groupe 20 min;20 min;boxe;Débutant;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_debutant_30;Boxe Cardio Full body Groupe 30 min;30 min;boxe;Débutant;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_debutant_35;Boxe Cardio Full body Groupe 35 min;35 min;boxe;Débutant;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_debutant_45;Boxe Cardio Full body Groupe 45 min;45 min;boxe;Débutant;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_debutant_60;Boxe Cardio Full body Groupe 60 min;60 min;boxe;Débutant;Groupe;Full body;terrain hardcore
boxe_full_body_maison_debutant_20;Boxe Cardio Full body Maison 20 min;20 min;boxe;Débutant;Maison;Full body;terrain hardcore
boxe_full_body_maison_debutant_30;Boxe Cardio Full body Maison 30 min;30 min;boxe;Débutant;Maison;Full body;terrain hardcore
boxe_full_body_maison_debutant_35;Boxe Cardio Full body Maison 35 min;35 min;boxe;Débutant;Maison;Full body;terrain hardcore
boxe_full_body_maison_debutant_45;Boxe Cardio Full body Maison 45 min;45 min;boxe;Débutant;Maison;Full body;terrain hardcore
boxe_full_body_maison_debutant_60;Boxe Cardio Full body Maison 60 min;60 min;boxe;Débutant;Maison;Full body;terrain hardcore
boxe_full_body_salle_debutant_20;Boxe Cardio Full body Salle 20 min;20 min;boxe;Débutant;Salle;Full body;terrain hardcore
boxe_full_body_salle_debutant_30;Boxe Cardio Full body Salle 30 min;30 min;boxe;Débutant;Salle;Full body;terrain hardcore
boxe_full_body_salle_debutant_35;Boxe Cardio Full body Salle 35 min;35 min;boxe;Débutant;Salle;Full body;terrain hardcore
boxe_full_body_salle_debutant_45;Boxe Cardio Full body Salle 45 min;45 min;boxe;Débutant;Salle;Full body;terrain hardcore
boxe_full_body_salle_debutant_60;Boxe Cardio Full body Salle 60 min;60 min;boxe;Débutant;Salle;Full body;terrain hardcore
boxe_full_body_exterieur_debutant_20;Boxe Cardio Full body Extérieur 20 min;20 min;boxe;Débutant;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_debutant_30;Boxe Cardio Full body Extérieur 30 min;30 min;boxe;Débutant;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_debutant_35;Boxe Cardio Full body Extérieur 35 min;35 min;boxe;Débutant;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_debutant_45;Boxe Cardio Full body Extérieur 45 min;45 min;boxe;Débutant;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_debutant_60;Boxe Cardio Full body Extérieur 60 min;60 min;boxe;Débutant;Extérieur;Full body;terrain hardcore
boxe_full_body_coach_debutant_20;Boxe Cardio Full body Coach 20 min;20 min;boxe;Débutant;Coach;Full body;terrain hardcore
boxe_full_body_coach_debutant_30;Boxe Cardio Full body Coach 30 min;30 min;boxe;Débutant;Coach;Full body;terrain hardcore
boxe_full_body_coach_debutant_35;Boxe Cardio Full body Coach 35 min;35 min;boxe;Débutant;Coach;Full body;terrain hardcore
boxe_full_body_coach_debutant_45;Boxe Cardio Full body Coach 45 min;45 min;boxe;Débutant;Coach;Full body;terrain hardcore
boxe_full_body_coach_debutant_60;Boxe Cardio Full body Coach 60 min;60 min;boxe;Débutant;Coach;Full body;terrain hardcore
boxe_full_body_solo_intermediaire_20;Boxe Cardio Full body Solo 20 min;20 min;boxe;Intermédiaire;Solo;Full body;terrain hardcore
boxe_full_body_solo_intermediaire_30;Boxe Cardio Full body Solo 30 min;30 min;boxe;Intermédiaire;Solo;Full body;terrain hardcore
boxe_full_body_solo_intermediaire_35;Boxe Cardio Full body Solo 35 min;35 min;boxe;Intermédiaire;Solo;Full body;terrain hardcore
boxe_full_body_solo_intermediaire_45;Boxe Cardio Full body Solo 45 min;45 min;boxe;Intermédiaire;Solo;Full body;terrain hardcore
boxe_full_body_solo_intermediaire_60;Boxe Cardio Full body Solo 60 min;60 min;boxe;Intermédiaire;Solo;Full body;terrain hardcore
boxe_full_body_groupe_intermediaire_20;Boxe Cardio Full body Groupe 20 min;20 min;boxe;Intermédiaire;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_intermediaire_30;Boxe Cardio Full body Groupe 30 min;30 min;boxe;Intermédiaire;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_intermediaire_35;Boxe Cardio Full body Groupe 35 min;35 min;boxe;Intermédiaire;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_intermediaire_45;Boxe Cardio Full body Groupe 45 min;45 min;boxe;Intermédiaire;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_intermediaire_60;Boxe Cardio Full body Groupe 60 min;60 min;boxe;Intermédiaire;Groupe;Full body;terrain hardcore
boxe_full_body_maison_intermediaire_20;Boxe Cardio Full body Maison 20 min;20 min;boxe;Intermédiaire;Maison;Full body;terrain hardcore
boxe_full_body_maison_intermediaire_30;Boxe Cardio Full body Maison 30 min;30 min;boxe;Intermédiaire;Maison;Full body;terrain hardcore
boxe_full_body_maison_intermediaire_35;Boxe Cardio Full body Maison 35 min;35 min;boxe;Intermédiaire;Maison;Full body;terrain hardcore
boxe_full_body_maison_intermediaire_45;Boxe Cardio Full body Maison 45 min;45 min;boxe;Intermédiaire;Maison;Full body;terrain hardcore
boxe_full_body_maison_intermediaire_60;Boxe Cardio Full body Maison 60 min;60 min;boxe;Intermédiaire;Maison;Full body;terrain hardcore
boxe_full_body_salle_intermediaire_20;Boxe Cardio Full body Salle 20 min;20 min;boxe;Intermédiaire;Salle;Full body;terrain hardcore
boxe_full_body_salle_intermediaire_30;Boxe Cardio Full body Salle 30 min;30 min;boxe;Intermédiaire;Salle;Full body;terrain hardcore
boxe_full_body_salle_intermediaire_35;Boxe Cardio Full body Salle 35 min;35 min;boxe;Intermédiaire;Salle;Full body;terrain hardcore
boxe_full_body_salle_intermediaire_45;Boxe Cardio Full body Salle 45 min;45 min;boxe;Intermédiaire;Salle;Full body;terrain hardcore
boxe_full_body_salle_intermediaire_60;Boxe Cardio Full body Salle 60 min;60 min;boxe;Intermédiaire;Salle;Full body;terrain hardcore
boxe_full_body_exterieur_intermediaire_20;Boxe Cardio Full body Extérieur 20 min;20 min;boxe;Intermédiaire;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_intermediaire_30;Boxe Cardio Full body Extérieur 30 min;30 min;boxe;Intermédiaire;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_intermediaire_35;Boxe Cardio Full body Extérieur 35 min;35 min;boxe;Intermédiaire;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_intermediaire_45;Boxe Cardio Full body Extérieur 45 min;45 min;boxe;Intermédiaire;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_intermediaire_60;Boxe Cardio Full body Extérieur 60 min;60 min;boxe;Intermédiaire;Extérieur;Full body;terrain hardcore
boxe_full_body_coach_intermediaire_20;Boxe Cardio Full body Coach 20 min;20 min;boxe;Intermédiaire;Coach;Full body;terrain hardcore
boxe_full_body_coach_intermediaire_30;Boxe Cardio Full body Coach 30 min;30 min;boxe;Intermédiaire;Coach;Full body;terrain hardcore
boxe_full_body_coach_intermediaire_35;Boxe Cardio Full body Coach 35 min;35 min;boxe;Intermédiaire;Coach;Full body;terrain hardcore
boxe_full_body_coach_intermediaire_45;Boxe Cardio Full body Coach 45 min;45 min;boxe;Intermédiaire;Coach;Full body;terrain hardcore
boxe_full_body_coach_intermediaire_60;Boxe Cardio Full body Coach 60 min;60 min;boxe;Intermédiaire;Coach;Full body;terrain hardcore
boxe_full_body_solo_avance_20;Boxe Cardio Full body Solo 20 min;20 min;boxe;Avancé;Solo;Full body;terrain hardcore
boxe_full_body_solo_avance_30;Boxe Cardio Full body Solo 30 min;30 min;boxe;Avancé;Solo;Full body;terrain hardcore
boxe_full_body_solo_avance_35;Boxe Cardio Full body Solo 35 min;35 min;boxe;Avancé;Solo;Full body;terrain hardcore
boxe_full_body_solo_avance_45;Boxe Cardio Full body Solo 45 min;45 min;boxe;Avancé;Solo;Full body;terrain hardcore
boxe_full_body_solo_avance_60;Boxe Cardio Full body Solo 60 min;60 min;boxe;Avancé;Solo;Full body;terrain hardcore
boxe_full_body_groupe_avance_20;Boxe Cardio Full body Groupe 20 min;20 min;boxe;Avancé;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_avance_30;Boxe Cardio Full body Groupe 30 min;30 min;boxe;Avancé;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_avance_35;Boxe Cardio Full body Groupe 35 min;35 min;boxe;Avancé;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_avance_45;Boxe Cardio Full body Groupe 45 min;45 min;boxe;Avancé;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_avance_60;Boxe Cardio Full body Groupe 60 min;60 min;boxe;Avancé;Groupe;Full body;terrain hardcore
boxe_full_body_maison_avance_20;Boxe Cardio Full body Maison 20 min;20 min;boxe;Avancé;Maison;Full body;terrain hardcore
boxe_full_body_maison_avance_30;Boxe Cardio Full body Maison 30 min;30 min;boxe;Avancé;Maison;Full body;terrain hardcore
boxe_full_body_maison_avance_35;Boxe Cardio Full body Maison 35 min;35 min;boxe;Avancé;Maison;Full body;terrain hardcore
boxe_full_body_maison_avance_45;Boxe Cardio Full body Maison 45 min;45 min;boxe;Avancé;Maison;Full body;terrain hardcore
boxe_full_body_maison_avance_60;Boxe Cardio Full body Maison 60 min;60 min;boxe;Avancé;Maison;Full body;terrain hardcore
boxe_full_body_salle_avance_20;Boxe Cardio Full body Salle 20 min;20 min;boxe;Avancé;Salle;Full body;terrain hardcore
boxe_full_body_salle_avance_30;Boxe Cardio Full body Salle 30 min;30 min;boxe;Avancé;Salle;Full body;terrain hardcore
boxe_full_body_salle_avance_35;Boxe Cardio Full body Salle 35 min;35 min;boxe;Avancé;Salle;Full body;terrain hardcore
boxe_full_body_salle_avance_45;Boxe Cardio Full body Salle 45 min;45 min;boxe;Avancé;Salle;Full body;terrain hardcore
boxe_full_body_salle_avance_60;Boxe Cardio Full body Salle 60 min;60 min;boxe;Avancé;Salle;Full body;terrain hardcore
boxe_full_body_exterieur_avance_20;Boxe Cardio Full body Extérieur 20 min;20 min;boxe;Avancé;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_avance_30;Boxe Cardio Full body Extérieur 30 min;30 min;boxe;Avancé;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_avance_35;Boxe Cardio Full body Extérieur 35 min;35 min;boxe;Avancé;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_avance_45;Boxe Cardio Full body Extérieur 45 min;45 min;boxe;Avancé;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_avance_60;Boxe Cardio Full body Extérieur 60 min;60 min;boxe;Avancé;Extérieur;Full body;terrain hardcore
boxe_full_body_coach_avance_20;Boxe Cardio Full body Coach 20 min;20 min;boxe;Avancé;Coach;Full body;terrain hardcore
boxe_full_body_coach_avance_30;Boxe Cardio Full body Coach 30 min;30 min;boxe;Avancé;Coach;Full body;terrain hardcore
boxe_full_body_coach_avance_35;Boxe Cardio Full body Coach 35 min;35 min;boxe;Avancé;Coach;Full body;terrain hardcore
boxe_full_body_coach_avance_45;Boxe Cardio Full body Coach 45 min;45 min;boxe;Avancé;Coach;Full body;terrain hardcore
boxe_full_body_coach_avance_60;Boxe Cardio Full body Coach 60 min;60 min;boxe;Avancé;Coach;Full body;terrain hardcore
boxe_full_body_solo_expert_20;Boxe Cardio Full body Solo 20 min;20 min;boxe;Expert;Solo;Full body;terrain hardcore
boxe_full_body_solo_expert_30;Boxe Cardio Full body Solo 30 min;30 min;boxe;Expert;Solo;Full body;terrain hardcore
boxe_full_body_solo_expert_35;Boxe Cardio Full body Solo 35 min;35 min;boxe;Expert;Solo;Full body;terrain hardcore
boxe_full_body_solo_expert_45;Boxe Cardio Full body Solo 45 min;45 min;boxe;Expert;Solo;Full body;terrain hardcore
boxe_full_body_solo_expert_60;Boxe Cardio Full body Solo 60 min;60 min;boxe;Expert;Solo;Full body;terrain hardcore
boxe_full_body_groupe_expert_20;Boxe Cardio Full body Groupe 20 min;20 min;boxe;Expert;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_expert_30;Boxe Cardio Full body Groupe 30 min;30 min;boxe;Expert;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_expert_35;Boxe Cardio Full body Groupe 35 min;35 min;boxe;Expert;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_expert_45;Boxe Cardio Full body Groupe 45 min;45 min;boxe;Expert;Groupe;Full body;terrain hardcore
boxe_full_body_groupe_expert_60;Boxe Cardio Full body Groupe 60 min;60 min;boxe;Expert;Groupe;Full body;terrain hardcore
boxe_full_body_maison_expert_20;Boxe Cardio Full body Maison 20 min;20 min;boxe;Expert;Maison;Full body;terrain hardcore
boxe_full_body_maison_expert_30;Boxe Cardio Full body Maison 30 min;30 min;boxe;Expert;Maison;Full body;terrain hardcore
boxe_full_body_maison_expert_35;Boxe Cardio Full body Maison 35 min;35 min;boxe;Expert;Maison;Full body;terrain hardcore
boxe_full_body_maison_expert_45;Boxe Cardio Full body Maison 45 min;45 min;boxe;Expert;Maison;Full body;terrain hardcore
boxe_full_body_maison_expert_60;Boxe Cardio Full body Maison 60 min;60 min;boxe;Expert;Maison;Full body;terrain hardcore
boxe_full_body_salle_expert_20;Boxe Cardio Full body Salle 20 min;20 min;boxe;Expert;Salle;Full body;terrain hardcore
boxe_full_body_salle_expert_30;Boxe Cardio Full body Salle 30 min;30 min;boxe;Expert;Salle;Full body;terrain hardcore
boxe_full_body_salle_expert_35;Boxe Cardio Full body Salle 35 min;35 min;boxe;Expert;Salle;Full body;terrain hardcore
boxe_full_body_salle_expert_45;Boxe Cardio Full body Salle 45 min;45 min;boxe;Expert;Salle;Full body;terrain hardcore
boxe_full_body_salle_expert_60;Boxe Cardio Full body Salle 60 min;60 min;boxe;Expert;Salle;Full body;terrain hardcore
boxe_full_body_exterieur_expert_20;Boxe Cardio Full body Extérieur 20 min;20 min;boxe;Expert;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_expert_30;Boxe Cardio Full body Extérieur 30 min;30 min;boxe;Expert;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_expert_35;Boxe Cardio Full body Extérieur 35 min;35 min;boxe;Expert;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_expert_45;Boxe Cardio Full body Extérieur 45 min;45 min;boxe;Expert;Extérieur;Full body;terrain hardcore
boxe_full_body_exterieur_expert_60;Boxe Cardio Full body Extérieur 60 min;60 min;boxe;Expert;Extérieur;Full body;terrain hardcore
boxe_full_body_coach_expert_20;Boxe Cardio Full body Coach 20 min;20 min;boxe;Expert;Coach;Full body;terrain hardcore
boxe_full_body_coach_expert_30;Boxe Cardio Full body Coach 30 min;30 min;boxe;Expert;Coach;Full body;terrain hardcore
boxe_full_body_coach_expert_35;Boxe Cardio Full body Coach 35 min;35 min;boxe;Expert;Coach;Full body;terrain hardcore
boxe_full_body_coach_expert_45;Boxe Cardio Full body Coach 45 min;45 min;boxe;Expert;Coach;Full body;terrain hardcore
boxe_full_body_coach_expert_60;Boxe Cardio Full body Coach 60 min;60 min;boxe;Expert;Coach;Full body;terrain hardcore
musculation_full_body_solo_debutant_30;Musculation Full body Solo 30 min;30 min;musculation;Débutant;Solo;Full body;coach intelligent
musculation_full_body_solo_debutant_45;Musculation Full body Solo 45 min;45 min;musculation;Débutant;Solo;Full body;coach intelligent
musculation_full_body_solo_debutant_60;Musculation Full body Solo 60 min;60 min;musculation;Débutant;Solo;Full body;coach intelligent
musculation_full_body_solo_debutant_75;Musculation Full body Solo 75 min;75 min;musculation;Débutant;Solo;Full body;coach intelligent
musculation_full_body_groupe_debutant_30;Musculation Full body Groupe 30 min;30 min;musculation;Débutant;Groupe;Full body;coach intelligent
musculation_full_body_groupe_debutant_45;Musculation Full body Groupe 45 min;45 min;musculation;Débutant;Groupe;Full body;coach intelligent
musculation_full_body_groupe_debutant_60;Musculation Full body Groupe 60 min;60 min;musculation;Débutant;Groupe;Full body;coach intelligent
musculation_full_body_groupe_debutant_75;Musculation Full body Groupe 75 min;75 min;musculation;Débutant;Groupe;Full body;coach intelligent
musculation_full_body_maison_debutant_30;Musculation Full body Maison 30 min;30 min;musculation;Débutant;Maison;Full body;coach intelligent
musculation_full_body_maison_debutant_45;Musculation Full body Maison 45 min;45 min;musculation;Débutant;Maison;Full body;coach intelligent
musculation_full_body_maison_debutant_60;Musculation Full body Maison 60 min;60 min;musculation;Débutant;Maison;Full body;coach intelligent
musculation_full_body_maison_debutant_75;Musculation Full body Maison 75 min;75 min;musculation;Débutant;Maison;Full body;coach intelligent
musculation_full_body_salle_debutant_30;Musculation Full body Salle 30 min;30 min;musculation;Débutant;Salle;Full body;coach intelligent
musculation_full_body_salle_debutant_45;Musculation Full body Salle 45 min;45 min;musculation;Débutant;Salle;Full body;coach intelligent
musculation_full_body_salle_debutant_60;Musculation Full body Salle 60 min;60 min;musculation;Débutant;Salle;Full body;coach intelligent
musculation_full_body_salle_debutant_75;Musculation Full body Salle 75 min;75 min;musculation;Débutant;Salle;Full body;coach intelligent
musculation_full_body_exterieur_debutant_30;Musculation Full body Extérieur 30 min;30 min;musculation;Débutant;Extérieur;Full body;coach intelligent
musculation_full_body_exterieur_debutant_45;Musculation Full body Extérieur 45 min;45 min;musculation;Débutant;Extérieur;Full body;coach intelligent
musculation_full_body_exterieur_debutant_60;Musculation Full body Extérieur 60 min;60 min;musculation;Débutant;Extérieur;Full body;coach intelligent
musculation_full_body_exterieur_debutant_75;Musculation Full body Extérieur 75 min;75 min;musculation;Débutant;Extérieur;Full body;coach intelligent
musculation_full_body_coach_debutant_30;Musculation Full body Coach 30 min;30 min;musculation;Débutant;Coach;Full body;coach intelligent
musculation_full_body_coach_debutant_45;Musculation Full body Coach 45 min;45 min;musculation;Débutant;Coach;Full body;coach intelligent
musculation_full_body_coach_debutant_60;Musculation Full body Coach 60 min;60 min;musculation;Débutant;Coach;Full body;coach intelligent
musculation_full_body_coach_debutant_75;Musculation Full body Coach 75 min;75 min;musculation;Débutant;Coach;Full body;coach intelligent
musculation_full_body_solo_intermediaire_30;Musculation Full body Solo 30 min;30 min;musculation;Intermédiaire;Solo;Full body;coach intelligent
musculation_full_body_solo_intermediaire_45;Musculation Full body Solo 45 min;45 min;musculation;Intermédiaire;Solo;Full body;coach intelligent
musculation_full_body_solo_intermediaire_60;Musculation Full body Solo 60 min;60 min;musculation;Intermédiaire;Solo;Full body;coach intelligent
musculation_full_body_solo_intermediaire_75;Musculation Full body Solo 75 min;75 min;musculation;Intermédiaire;Solo;Full body;coach intelligent
musculation_full_body_groupe_intermediaire_30;Musculation Full body Groupe 30 min;30 min;musculation;Intermédiaire;Groupe;Full body;coach intelligent
musculation_full_body_groupe_intermediaire_45;Musculation Full body Groupe 45 min;45 min;musculation;Intermédiaire;Groupe;Full body;coach intelligent
musculation_full_body_groupe_intermediaire_60;Musculation Full body Groupe 60 min;60 min;musculation;Intermédiaire;Groupe;Full body;coach intelligent
musculation_full_body_groupe_intermediaire_75;Musculation Full body Groupe 75 min;75 min;musculation;Intermédiaire;Groupe;Full body;coach intelligent
musculation_full_body_maison_intermediaire_30;Musculation Full body Maison 30 min;30 min;musculation;Intermédiaire;Maison;Full body;coach intelligent
musculation_full_body_maison_intermediaire_45;Musculation Full body Maison 45 min;45 min;musculation;Intermédiaire;Maison;Full body;coach intelligent
musculation_full_body_maison_intermediaire_60;Musculation Full body Maison 60 min;60 min;musculation;Intermédiaire;Maison;Full body;coach intelligent
musculation_full_body_maison_intermediaire_75;Musculation Full body Maison 75 min;75 min;musculation;Intermédiaire;Maison;Full body;coach intelligent
musculation_full_body_salle_intermediaire_30;Musculation Full body Salle 30 min;30 min;musculation;Intermédiaire;Salle;Full body;coach intelligent
musculation_full_body_salle_intermediaire_45;Musculation Full body Salle 45 min;45 min;musculation;Intermédiaire;Salle;Full body;coach intelligent
musculation_full_body_salle_intermediaire_60;Musculation Full body Salle 60 min;60 min;musculation;Intermédiaire;Salle;Full body;coach intelligent
musculation_full_body_salle_intermediaire_75;Musculation Full body Salle 75 min;75 min;musculation;Intermédiaire;Salle;Full body;coach intelligent
musculation_full_body_exterieur_intermediaire_30;Musculation Full body Extérieur 30 min;30 min;musculation;Intermédiaire;Extérieur;Full body;coach intelligent
musculation_full_body_exterieur_intermediaire_45;Musculation Full body Extérieur 45 min;45 min;musculation;Intermédiaire;Extérieur;Full body;coach intelligent
musculation_full_body_exterieur_intermediaire_60;Musculation Full body Extérieur 60 min;60 min;musculation;Intermédiaire;Extérieur;Full body;coach intelligent
musculation_full_body_exterieur_intermediaire_75;Musculation Full body Extérieur 75 min;75 min;musculation;Intermédiaire;Extérieur;Full body;coach intelligent
musculation_full_body_coach_intermediaire_30;Musculation Full body Coach 30 min;30 min;musculation;Intermédiaire;Coach;Full body;coach intelligent
musculation_full_body_coach_intermediaire_45;Musculation Full body Coach 45 min;45 min;musculation;Intermédiaire;Coach;Full body;coach intelligent
musculation_full_body_coach_intermediaire_60;Musculation Full body Coach 60 min;60 min;musculation;Intermédiaire;Coach;Full body;coach intelligent
